id,label,group,element
mazdasmalldoors251,five-door,description,doors
mazdasmallroof307,piano-black,description,roof
mazdamediumheadlights598,swept,description,headlights
mazdamediumdoors252,sculptured,description,doors
mazdalargegrille725,stylish,description,grille
mazdalargehood226,sleek,description,hood
mazdalargeheadlights599,automatic,description,headlights
mazdalargeheadlights600,LED,description,headlights
mazdalargewheel280,16-inch alloy,description,wheel
mazdalargewheel281,18-inch alloy,description,wheel
mazdalargedoors253,equipped,description,doors
mazdalargeroof308,sunroof,description,roof
mazdamediumgrille726,broad pentagonal,description,grille
mazdamediumheadlights601,swept-back,description,headlights
mazdamediumbumper462,aggressive,description,bumper
mazdamediumbumper463,lower lip spoiler,description,bumper
mazdamediumroof309,double level design,description,roof
mazdamediumspoiler108,small lip,description,spoiler
mazdamediumgrille727,dynamic,description,grille
mazdamediumheadlights602,LED,description,headlights
mazdamediumheadlights603,dynamic,description,headlights
mazdamediumbumper464,angry-looking,description,bumper
mazdamediumroof310,sloping,description,roof
mazdalargegrille728,massive,description,grille
mazdalargehood227,flowing,description,hood
mazdalargeheadlights604,slim,description,headlights
mazdalargeheadlights605,curved,description,headlights
mazdalargebumper465,tall,description,bumper
mazdalargedoors254,longer,description,doors
mazdalargegrille729,3D,description,grille
mazdalargegrille730,diamond-pattern,description,grille
mazdalargehood228,long,description,hood
mazdalargebumper466,short,description,bumper
mazdalargeroof311,sloping,description,roof
mazdalargediffusor65,small,description,diffusor
mazdamediumhood229,retractable,description,hood
mazdamediumheadlights606,small,description,headlights
mazdamediumbumper467,short,description,bumper
mazdamediumdoors255,high-bolstered,description,doors
mazdamediumroof312,retractable,description,roof
mazdalargegrille731,smiling,description,grille
mazdalargegrille732,open,description,grille
mazdalargegrille733,distinctive,description,grille
mazdalargeheadlights607,resembling Mazda 3 series,description,headlights
mazdalargedoors256,wave-like sculptured,description,doors
mazdasmallwindshield209,short front end,description,windshield
mazdasmallgrille734,grille with Mazda logo,description,grille
mazdasmallheadlights608,big,description,headlights
mazdasmallheadlights609,stretched,description,headlights
mazdasmallbumper468,front bumper,description,bumper
mazdasmallroof313,cube-like cabin,description,roof
mazdamediumgrille735,rugged,description,grille
mazdamediumbumper469,aluminum-looking,description,bumper
mazdamediumbumper470,plastic shield,description,bumper
mazdamediumwheel282,black plastic moldings,description,wheel
mazdamediumexhaust184,dual,description,exhaust
mazdamediumexhaust185,aluminum-looking,description,exhaust
mazdalargewindshield210,tall,description,windshield
mazdalargegrille736,shield-like,description,grille
mazdalargegrille737,crossed by a slat,description,grille
mazdalargeheadlights610,high-mounted,description,headlights
mazdalargeheadlights611,swept back,description,headlights
mazdalargedoors257,sliding,description,doors
mazdalargeroof314,high-roof,description,roof
mazdalargeroof315,blacked-out pillars,description,roof
mazdalargegrille738,massive,description,grille
mazdalargegrille739,sharp-looking,description,grille
mazdalargeheadlights612,sharp-looking,description,headlights
mazdalargeheadlights613,big,description,headlights
mazdalargebumper471,quad,description,bumper
mazdalargebumper472,rectangular,description,bumper
mazdalargeexhaust186,quad,description,exhaust
mazdalargeexhaust187,rectangular,description,exhaust
mazdalargegrille740,main,description,grille
mazdalargegrille741,adorned,description,grille
mazdalargeheadlights614,LED,description,headlights
mazdalargeheadlights615,C-shaped,description,headlights
mazdalargeheadlights616,connected,description,headlights
mazdalargegrille742,differentiated,description,grille
mazdalargeheadlights617,LED-equipped,description,headlights
mazdalargewheel283,standard size,description,wheel
mazdamediumgrille743,small,description,grille
mazdamediumhood230,long,description,hood
mazdamediumbumper473,short,description,bumper
mazdamediumdoors258,rear-hinged,description,doors
mazdamediumdoors259,no B-pillar,description,doors
mazdamediumroof316,flat,description,roof
mclarenmediumbumper474,carbon-fiber,description,bumper
mclarenmediumbumper475,lightweight,description,bumper
mclarenmediumbumper476,front,description,bumper
mclarenmediumbumper477,rear,description,bumper
mclarenmediumwheel284,10-spoke,description,wheel
mclarenmediumwheel285,lighter,description,wheel
mclarenmediumdiffusor66,redesigned,description,diffusor
mclarenmediumdiffusor67,aggressive,description,diffusor
mclarenmediumhood231,streamlined,description,hood
mclarenmediumheadlights618,large,description,headlights
mclarenmediumheadlights619,streamlined,description,headlights
mclarenmediumwheel286,air-extracting,description,wheel
mclarenmediumwheel287,scooped,description,wheel
mclarenmediumdoors260,carbon-fiber,description,doors
mclarenmediumdoors261,Alcantara-covered,description,doors
mclarenmediumroof317,lightweight,description,roof
mclarenmediumspoiler109,aerodynamic,description,spoiler
mclarenmediumexhaust188,twin-scroll,description,exhaust
mclarenmediumwindshield211,glazed,description,windshield
mclarenmediumhood232,carbon-fiber,description,hood
mclarenmediumheadlights620,sleek,description,headlights
mclarenmediumheadlights621,McLaren-logo-shaped,description,headlights
mclarenmediumdoors262,upward-opening,description,doors
mclarenmediumroof318,aluminum,description,roof
mclarenmediumroof319,retractable,description,roof
mclarenmediumexhaust189,twin-turbo,description,exhaust
mclarenmediumwindshield212,broadened,description,windshield
mclarenmediumhood233,shark-nose,description,hood
mclarenmediumheadlights622,LED,description,headlights
mclarenmediumheadlights623,C-shaped,description,headlights
mclarenmediumbumper478,mouth-like,description,bumper
mclarenmediumbumper479,lower splitter,description,bumper
mclarenmediumdoors263,dihedral,description,doors
mclarenmediumdoors264,upward-opening,description,doors
mclarenmediumroof320,double humps,description,roof
mclarenmediumdiffusor68,complicated,description,diffusor
mclarenmediumexhaust190,round,description,exhaust
mclarenmediumexhaust191,centered,description,exhaust
mclarenmediumhood234,long,description,hood
mclarenmediumhood235,sleek,description,hood
mclarenmediumwheel288,lightweight,description,wheel
mclarenmediumdoors265,scissor,description,doors
mclarenmediumdoors266,hidden handles,description,doors
mclarenmediumexhaust192,powerful,description,exhaust
mclarenmediumwindshield213,aerodynamic,description,windshield
mclarenmediumhood236,less-aggressive,description,hood
mclarenmediumbumper480,wide air intakes,description,bumper
mclarenmediumbumper481,less-aggressive look,description,bumper
mclarenmediumbumper482,big diffusor,description,bumper
mclarenmediumdoors267,leather-trimmed,description,doors
mclarenmediumdiffusor69,big,description,diffusor
mclarenmediumexhaust193,twin,description,exhaust
mclarenmediumwindshield214,sleek,description,windshield
mclarenmediumhood237,carbon-fiber,description,hood
mclarenmediumwheel289,racing,description,wheel
mclarenmediumdoors268,lightweight,description,doors
mclarenmediumroof321,low-profile,description,roof
mclarenmediumdiffusor70,adjustable,description,diffusor
mclarenmediumspoiler110,high-performance,description,spoiler
mclarenmediumexhaust194,twin-turbocharged,description,exhaust
mclarenmediumwindshield215,angled,description,windshield
mclarenmediumhood238,aerodynamic,description,hood
mclarenmediumheadlights624,angled,description,headlights
mclarenmediumbumper483,front,description,bumper
mclarenmediumbumper484,deep air intakes,description,bumper
mclarenmediumdoors269,sporty,description,doors
mclarenmediumroof322,lightweight,description,roof
mclarenmediumexhaust195,hybrid,description,exhaust
mclarenmediumhood239,sleek,description,hood
mclarenmediumheadlights625,triangular-shaped,description,headlights
mclarenmediumheadlights626,black background,description,headlights
mclarenmediumroof323,electrically operated,description,roof
mclarenmediumroof324,concealed safety arches,description,roof
mclarenmediumroof325,adjustable tinting glass,description,roof
mclarenmediumhood240,long,description,hood
mclarenmediumhood241,sleek,description,hood
mclarenmediumheadlights627,LED,description,headlights
mclarenmediumheadlights628,curved,description,headlights
mclarenmediumheadlights629,elongated,description,headlights
mclarenmediumheadlights630,n-shaped,description,headlights
mclarenmediumbumper485,low-slung,description,bumper
mclarenmediumwheel290,light-alloy,description,wheel
mclarenmediumspoiler111,fixed rear wing above taillights,description,spoiler
mclarenmediumwindshield216,curved,description,windshield
mclarenmediumwindshield217,narrowed,description,windshield
mclarenmediumhood242,longer splitter,description,hood
mclarenmediumwheel291,rear wheels,description,wheel
mclarenmediumroof326,curved,description,roof
mclarenmediumspoiler112,active carbon-fiber,description,spoiler
mclarenmediumexhaust196,vent behind front fenders,description,exhaust
mclarenmediumwindshield218,teardrop-shaped,description,windshield
mclarenmediumwindshield219,low-profile,description,windshield
mclarenmediumhood243,short,description,hood
mclarenmediumheadlights631,LED,description,headlights
mclarenmediumheadlights632,C-shaped,description,headlights
mclarenmediumbumper486,carbon-fiber,description,bumper
mclarenmediumbumper487,V-shaped,description,bumper
mclarenmediumwheel292,covered,description,wheel
mclarenmediumwheel293,aerodynamic,description,wheel
mclarenmediumdoors270,McLaren F1-style,description,doors
mclarenmediumroof327,carbon-fiber,description,roof
mclarenmediumdiffusor71,functional,description,diffusor
mclarenmediumexhaust197,hybrid,description,exhaust
mclarenmediumexhaust198,twin-turbocharged,description,exhaust
mercedes-amgmediumhood244,long,description,hood
mercedes-amgmediumheadlights633,LED,description,headlights
mercedes-amgmediumbumper488,horizontal slats,description,bumper
mercedes-amgmediumwheel294,light-alloy,description,wheel
mercedes-amgmediumroof328,flat,description,roof
mercedes-amgmediumwindshield220,raked,description,windshield
mercedes-amgmediumgrille744,Panamericana,description,grille
mercedes-amgmediumhood245,power domes,description,hood
mercedes-amgmediumheadlights634,elliptic-shaped,description,headlights
mercedes-amgmediumbumper489,wide,description,bumper
mercedes-amgmediumbumper490,incorporated diffusor,description,bumper
mercedes-amgmediumwheel295,flared,description,wheel
mercedes-amgmediumwheel296,behind-wheel extracting vents,description,wheel
mercedes-amgmediumdoors271,2+2 cabin layout,description,doors
